,season,player_id,player,pos,age,tm,g,gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_percent,x2p_percent,e_fg_percent,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
0,2023,5025,A.J. Green,SG,23.0,MIL,35,1.0,9.9,1.5,3.6,0.424,0.419,0.45,0.6,1.0,0.2,1.1,1.3,0.6,0.2,0.0,0.3,0.9,4.4
1,2023,5026,A.J. Lawson,SG,22.0,TOT,15,0.0,7.2,1.5,2.9,0.5,0.4,0.632,0.614,0.25,0.4,1.0,1.4,0.1,0.1,0.0,0.2,0.7,3.7
4,2023,4219,Aaron Gordon,PF,27.0,DEN,68,68.0,30.2,6.3,11.2,0.564,0.347,0.628,0.603,0.608,2.4,4.1,6.6,3.0,0.8,0.8,1.4,1.9,16.3
5,2023,4582,Aaron Holiday,PG,26.0,ATL,63,6.0,13.4,1.5,3.5,0.418,0.409,0.424,0.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3,3.9
6,2023,4805,Aaron Nesmith,SF,23.0,IND,73,60.0,24.9,3.5,8.1,0.427,0.366,0.496,0.525,0.838,0.8,2.9,3.8,1.3,0.8,0.5,1.0,3.2,10.1
7,2023,4900,Aaron Wiggins,SG,24.0,OKC,70,14.0,18.5,2.7,5.2,0.512,0.393,0.573,0.579,0.831,1.0,2.0,3.0,1.1,0.6,0.2,0.8,1.6,6.8
8,2023,4688,Admiral Schofield,PF,25.0,ORL,37,0.0,12.2,1.5,3.3,0.451,0.324,0.646,0.549,0.913,0.6,1.1,1.7,0.8,0.2,0.1,0.4,1.6,4.2
9,2023,5027,AJ Griffin,SF,19.0,ATL,72,12.0,19.5,3.4,7.4,0.465,0.39,0.536,0.56,0.894,0.5,1.6,2.1,1.0,0.6,0.2,0.6,1.2,8.9
10,2023,3734,Al Horford,C,36.0,BOS,63,63.0,30.5,3.6,7.6,0.476,0.446,0.539,0.627,0.714,1.2,5.0,6.2,3.0,0.5,1.0,0.6,1.9,9.8
11,2023,3982,Alec Burks,SG,31.0,DET,51,8.0,22.0,3.9,9.0,0.436,0.414,0.459,0.544,0.814,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,12.8
12,2023,4806,Aleksej Pokusevski,PF,21.0,OKC,34,25.0,20.6,3.2,7.3,0.434,0.365,0.483,0.51,0.629,1.3,3.4,4.7,1.9,0.6,1.3,1.3,1.7,8.1
13,2023,4465,Alex Caruso,PG,28.0,CHI,67,36.0,23.5,1.9,4.3,0.455,0.364,0.556,0.551,0.808,0.6,2.3,2.9,2.9,1.5,0.7,1.1,2.4,5.6
14,2023,4142,Alex Len,C,29.0,SAC,26,2.0,6.2,0.6,1.2,0.533,0.0,0.571,0.533,0.688,0.9,1.4,2.3,0.5,0.2,0.4,0.6,1.1,1.7
15,2023,4583,Alize Johnson,PF,26.0,SAS,4,0.0,7.5,0.8,1.5,0.5,0.0,0.75,0.5,0.5,0.5,2.0,2.5,0.3,0.3,0.0,1.0,0.8,1.8
16,2023,5028,Alondes Williams,SG,23.0,BRK,1,0.0,5.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
17,2023,4904,Alperen Şengün,C,20.0,HOU,75,72.0,28.9,5.9,10.7,0.553,0.333,0.57,0.565,0.715,3.2,5.8,9.0,3.9,0.9,0.9,2.6,3.4,14.8
18,2023,4690,Amir Coffey,SG,25.0,LAC,50,9.0,12.5,1.1,2.9,0.386,0.275,0.429,0.424,0.778,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1.0,3.4
19,2023,4064,Andre Drummond,C,29.0,CHI,67,0.0,12.7,2.5,4.1,0.606,0.0,0.613,0.606,0.536,2.1,4.6,6.6,0.5,0.7,0.4,1.1,1.7,6.0
20,2023,3500,Andre Iguodala,SF,39.0,GSW,8,0.0,14.1,0.9,1.9,0.467,0.111,1.0,0.5,0.667,0.4,1.8,2.1,2.4,0.5,0.4,1.1,1.4,2.1
21,2023,5029,Andrew Nembhard,SG,23.0,IND,75,63.0,27.6,3.8,8.6,0.441,0.35,0.504,0.512,0.79,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,9.5
22,2023,4223,Andrew Wiggins,SF,27.0,GSW,37,37.0,32.2,6.8,14.3,0.473,0.396,0.53,0.557,0.611,1.6,3.4,5.0,2.3,1.2,0.8,1.3,2.9,17.1
23,2023,4586,Anfernee Simons,SG,23.0,POR,62,62.0,35.0,7.5,16.9,0.447,0.377,0.528,0.548,0.894,0.3,2.3,2.6,4.1,0.7,0.2,2.1,2.3,21.1
24,2023,4066,Anthony Davis,C,29.0,LAL,56,54.0,34.0,9.7,17.2,0.563,0.257,0.589,0.573,0.784,3.5,9.1,12.5,2.6,1.1,2.0,2.2,2.6,25.9
25,2023,4808,Anthony Edwards,SG,21.0,MIN,79,79.0,36.0,8.9,19.5,0.459,0.369,0.513,0.528,0.756,0.6,5.2,5.8,4.4,1.6,0.7,3.3,2.4,24.6
26,2023,4809,Anthony Gill,PF,30.0,WAS,59,8.0,10.6,1.2,2.2,0.538,0.138,0.65,0.553,0.731,0.6,1.1,1.7,0.6,0.1,0.2,0.3,1.2,3.3
27,2023,4810,Anthony Lamb,SF,25.0,GSW,62,4.0,19.3,2.4,5.1,0.471,0.367,0.652,0.588,0.767,0.9,2.6,3.5,1.5,0.5,0.3,0.9,2.2,6.7
28,2023,4906,Austin Reaves,SG,24.0,LAL,64,22.0,28.8,4.0,7.7,0.529,0.398,0.631,0.616,0.864,0.5,2.5,3.0,3.4,0.5,0.3,1.5,1.7,13.0
29,2023,4069,Austin Rivers,SG,30.0,MIN,52,10.0,19.5,1.8,4.0,0.435,0.35,0.558,0.538,0.769,0.1,1.5,1.6,1.4,0.5,0.1,0.4,1.5,4.9
30,2023,4907,Ayo Dosunmu,SG,23.0,CHI,80,51.0,26.2,3.5,7.1,0.493,0.312,0.583,0.545,0.805,0.6,2.2,2.8,2.6,0.8,0.3,1.2,2.3,8.6
31,2023,4472,Bam Adebayo,C,25.0,MIA,75,75.0,34.6,8.0,14.9,0.54,0.083,0.545,0.541,0.806,2.5,6.7,9.2,3.2,1.2,0.8,2.5,2.8,20.4
32,2023,4474,Ben Simmons,PG,26.0,BRK,42,33.0,26.3,3.2,5.6,0.566,0.0,0.571,0.566,0.439,1.0,5.3,6.3,6.1,1.3,0.6,2.3,3.3,6.9
33,2023,5030,Bennedict Mathurin,SF,20.0,IND,78,17.0,28.5,5.3,12.2,0.434,0.323,0.488,0.487,0.828,1.1,3.0,4.1,1.5,0.6,0.2,1.9,2.1,16.7
34,2023,3984,Bismack Biyombo,C,30.0,PHO,61,14.0,14.3,2.0,3.4,0.578,1000.0,0.578,0.578,0.357,1.5,2.8,4.3,0.9,0.3,1.4,0.8,1.9,4.3
35,2023,3920,Blake Griffin,C,33.0,BOS,41,16.0,13.9,1.5,3.2,0.485,0.348,0.625,0.573,0.656,1.1,2.6,3.8,1.5,0.3,0.2,0.5,1.8,4.1
36,2023,5031,Blake Wesley,SG,19.0,SAS,37,1.0,18.1,1.9,5.8,0.321,0.385,0.301,0.367,0.591,0.3,1.9,2.2,2.7,0.7,0.1,1.8,1.8,5.0
37,2023,4306,Boban Marjanović,C,34.0,HOU,31,0.0,5.5,1.3,1.9,0.683,0.0,0.695,0.683,0.741,0.6,1.3,1.9,0.3,0.2,0.1,0.5,0.3,3.3
38,2023,4307,Bobby Portis,PF,27.0,MIL,70,22.0,26.0,5.7,11.5,0.496,0.37,0.555,0.555,0.768,2.2,7.4,9.6,1.5,0.4,0.2,1.2,1.6,14.1
39,2023,4475,Bogdan Bogdanović,SG,30.0,ATL,54,9.0,27.9,5.1,11.3,0.447,0.406,0.506,0.566,0.831,0.4,2.6,3.1,2.8,0.8,0.3,1.2,1.6,14.0
40,2023,4224,Bojan Bogdanović,PF,33.0,DET,59,59.0,32.1,7.3,14.9,0.488,0.411,0.539,0.57,0.884,0.6,3.2,3.8,2.6,0.6,0.1,2.3,1.9,21.6
41,2023,4692,Bol Bol,PF,23.0,ORL,70,33.0,21.5,3.7,6.8,0.546,0.265,0.633,0.577,0.759,1.0,4.8,5.8,1.0,0.4,1.2,1.6,1.3,9.1
42,2023,4908,Bones Hyland,PG,22.0,TOT,56,1.0,19.4,4.1,10.2,0.399,0.371,0.434,0.502,0.843,0.4,2.1,2.4,3.1,0.7,0.3,1.5,1.7,11.8
45,2023,4072,Bradley Beal,SG,29.0,WAS,50,50.0,33.5,8.9,17.6,0.506,0.365,0.552,0.551,0.842,0.8,3.1,3.9,5.4,0.9,0.7,2.9,2.1,23.2
46,2023,4909,Brandon Boston Jr.,SG,21.0,LAC,22,1.0,11.3,2.3,5.5,0.418,0.414,0.419,0.467,0.763,0.3,1.0,1.4,0.9,0.4,0.0,0.5,1.0,6.5
47,2023,4693,Brandon Clarke,PF,26.0,MEM,56,8.0,19.5,4.1,6.2,0.656,0.167,0.665,0.658,0.723,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0
48,2023,4379,Brandon Ingram,SF,25.0,NOP,45,45.0,34.2,9.0,18.6,0.484,0.39,0.507,0.522,0.882,0.5,5.0,5.5,5.8,0.7,0.4,3.3,2.6,24.7
49,2023,4911,Braxton Key,SF,25.0,DET,3,0.0,3.0,0.3,0.3,1.0,1000.0,1.0,1.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3
50,2023,3801,Brook Lopez,C,34.0,MIL,78,78.0,30.4,6.1,11.5,0.531,0.374,0.637,0.606,0.784,2.0,4.7,6.7,1.3,0.5,2.5,1.4,2.6,15.9
51,2023,4594,Bruce Brown,SG,26.0,DEN,80,31.0,28.5,4.5,9.3,0.483,0.358,0.548,0.545,0.758,0.8,3.3,4.1,3.4,1.1,0.6,1.5,2.4,11.5
52,2023,4695,Bruno Fernando,C,24.0,TOT,39,4.0,10.4,1.5,2.9,0.527,0.0,0.546,0.527,0.7,1.4,2.1,3.5,0.8,0.2,0.9,0.6,1.9,3.9
55,2023,5032,Bryce McGowens,SG,20.0,CHO,46,7.0,17.1,1.7,4.4,0.396,0.325,0.443,0.46,0.75,0.4,1.6,2.0,1.2,0.3,0.1,0.9,1.0,5.3
56,2023,4381,Bryn Forbes,SG,29.0,MIN,25,0.0,10.7,1.2,3.3,0.361,0.304,0.432,0.446,1.0,0.2,0.4,0.6,0.7,0.3,0.1,0.5,0.9,3.6
57,2023,5033,Buddy Boeheim,PG,23.0,DET,10,0.0,9.0,0.5,2.7,0.185,0.16,0.5,0.259,1.0,0.2,0.4,0.6,0.4,0.2,0.0,0.0,0.6,1.6
58,2023,4382,Buddy Hield,SF,30.0,IND,80,73.0,31.0,5.9,13.0,0.458,0.425,0.518,0.596,0.822,0.8,4.2,5.0,2.8,1.2,0.3,1.7,2.0,16.8
59,2023,4912,Cade Cunningham,PG,21.0,DET,12,12.0,33.3,7.8,18.7,0.415,0.279,0.466,0.453,0.837,1.0,5.2,6.2,6.0,0.8,0.6,3.3,2.8,19.9
60,2023,5034,Caleb Houstan,SF,20.0,ORL,51,4.0,15.9,1.3,3.6,0.363,0.338,0.435,0.489,0.833,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2,3.8
61,2023,4696,Caleb Martin,PF,27.0,MIA,71,49.0,29.3,3.6,7.7,0.464,0.356,0.545,0.54,0.805,1.2,3.6,4.8,1.6,1.0,0.4,1.1,2.0,9.6
62,2023,4697,Cam Reddish,SF,23.0,TOT,40,20.0,24.8,3.5,7.8,0.446,0.313,0.56,0.518,0.853,0.5,1.8,2.2,1.4,1.0,0.4,1.2,1.8,9.7
65,2023,4913,Cam Thomas,SG,21.0,BRK,57,4.0,16.6,3.5,8.0,0.441,0.383,0.464,0.497,0.868,0.1,1.5,1.7,1.4,0.4,0.1,1.1,1.0,10.6
66,2023,4698,Cameron Johnson,PF,26.0,TOT,42,41.0,28.5,5.3,11.3,0.47,0.404,0.548,0.579,0.842,0.8,3.6,4.4,1.9,1.2,0.3,0.9,2.0,15.5
69,2023,4311,Cameron Payne,PG,28.0,PHO,48,15.0,20.2,3.9,9.4,0.415,0.368,0.448,0.49,0.766,0.3,2.0,2.2,4.5,0.7,0.2,1.7,1.8,10.3
70,2023,4383,Caris LeVert,SG,28.0,CLE,74,30.0,30.2,4.3,10.0,0.431,0.392,0.462,0.517,0.722,0.7,3.1,3.8,3.9,1.0,0.3,1.6,2.3,12.1
71,2023,4915,Carlik Jones,PG,25.0,CHI,7,0.0,8.0,0.9,2.1,0.4,0.5,0.333,0.5,0.625,0.1,0.6,0.7,0.9,0.3,0.0,0.3,0.3,2.9
72,2023,4479,Cedi Osman,SF,27.0,CLE,77,2.0,20.1,3.1,6.9,0.451,0.372,0.564,0.56,0.694,0.3,2.0,2.3,1.5,0.5,0.1,0.7,1.6,8.7
73,2023,4917,Charles Bassey,C,22.0,SAS,35,2.0,14.5,2.5,3.9,0.644,0.375,0.661,0.656,0.595,2.1,3.4,5.5,1.3,0.5,0.9,1.2,2.1,5.7
74,2023,5035,Chima Moneke,SF,27.0,SAC,2,0.0,4.0,0.5,1.0,0.5,1000.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0
75,2023,4597,Chimezie Metu,C,25.0,SAC,66,0.0,10.4,2.0,3.3,0.589,0.237,0.663,0.61,0.74,0.7,2.3,3.0,0.6,0.3,0.3,0.5,1.2,4.9
76,2023,4481,Chris Boucher,PF,30.0,TOR,76,0.0,20.0,3.4,7.0,0.493,0.328,0.585,0.552,0.762,2.1,3.5,5.5,0.4,0.6,0.8,0.5,1.9,9.4
77,2023,4919,Chris Duarte,SF,25.0,IND,46,12.0,19.5,2.7,7.2,0.369,0.316,0.428,0.452,0.847,0.4,2.1,2.5,1.4,0.5,0.2,0.9,1.4,7.9
78,2023,3585,Chris Paul,PG,37.0,PHO,59,59.0,32.0,5.0,11.3,0.44,0.375,0.482,0.513,0.831,0.5,3.8,4.3,8.9,1.5,0.4,1.9,2.1,13.9
79,2023,4702,Chris Silva,PF,26.0,DAL,1,0.0,3.0,1.0,1.0,1.0,1000.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
80,2023,5036,Christian Braun,SG,21.0,DEN,76,6.0,15.5,1.9,3.8,0.495,0.354,0.565,0.554,0.625,0.6,1.8,2.4,0.8,0.5,0.2,0.5,1.3,4.7
81,2023,5037,Christian Koloko,C,22.0,TOR,58,19.0,13.8,1.2,2.6,0.48,0.083,0.514,0.483,0.627,1.4,1.5,2.9,0.5,0.4,1.0,0.3,2.2,3.1
82,2023,4313,Christian Wood,C,27.0,DAL,67,17.0,25.9,5.9,11.5,0.515,0.376,0.594,0.583,0.772,1.3,6.0,7.3,1.8,0.4,1.1,1.8,2.5,16.6
83,2023,4817,Chuma Okeke,SF,24.0,ORL,27,8.0,19.2,1.6,4.5,0.352,0.302,0.472,0.459,0.762,1.0,2.6,3.6,1.4,0.7,0.4,0.6,1.5,4.7
84,2023,4154,CJ McCollum,SG,31.0,NOP,75,75.0,35.3,7.8,17.9,0.437,0.389,0.469,0.515,0.769,0.7,3.6,4.4,5.7,0.9,0.5,2.4,2.0,20.9
85,2023,4230,Clint Capela,C,28.0,ATL,65,63.0,26.6,5.4,8.2,0.653,0.0,0.654,0.653,0.603,4.0,7.1,11.0,0.9,0.7,1.2,0.8,2.1,12.0
86,2023,4703,Coby White,SG,22.0,CHI,74,2.0,23.4,3.6,8.0,0.443,0.372,0.54,0.551,0.871,0.2,2.6,2.9,2.8,0.7,0.1,1.0,1.6,9.7
87,2023,4704,Cody Martin,SF,27.0,CHO,7,0.0,19.1,2.0,5.1,0.389,0.214,0.5,0.431,0.571,1.1,2.3,3.4,1.6,0.6,0.1,0.3,1.9,5.0
88,2023,4155,Cody Zeller,C,30.0,MIA,15,2.0,14.5,2.5,3.9,0.627,0.0,0.649,0.627,0.686,1.7,2.6,4.3,0.7,0.2,0.3,0.9,2.2,6.5
89,2023,4819,Cole Anthony,PG,22.0,ORL,60,4.0,25.9,4.6,10.2,0.454,0.364,0.5,0.516,0.894,0.8,4.0,4.8,3.9,0.6,0.5,1.5,2.6,13.0
90,2023,5038,Cole Swider,SF,23.0,LAL,7,0.0,5.9,0.4,1.3,0.333,0.375,0.0,0.5,1000.0,0.1,0.9,1.0,0.6,0.0,0.0,0.0,0.4,1.3
91,2023,4599,Collin Sexton,SG,24.0,UTA,48,15.0,23.9,4.9,9.8,0.506,0.393,0.546,0.558,0.819,0.8,1.4,2.2,2.9,0.6,0.1,1.8,2.3,14.3
92,2023,4920,Corey Kispert,SF,23.0,WAS,74,45.0,28.3,3.9,7.9,0.497,0.424,0.637,0.637,0.852,0.4,2.4,2.8,1.2,0.4,0.1,0.7,1.3,11.1
93,2023,3992,Cory Joseph,PG,31.0,DET,62,2.0,19.8,2.4,5.7,0.427,0.389,0.468,0.527,0.792,0.3,1.4,1.7,3.5,0.5,0.1,0.9,1.4,6.9
94,2023,4317,D'Angelo Russell,PG,26.0,TOT,71,71.0,32.5,6.3,13.4,0.469,0.396,0.548,0.572,0.829,0.5,2.5,3.0,6.2,1.0,0.4,2.6,2.0,17.8
97,2023,4922,Daishen Nix,PG,20.0,HOU,57,7.0,16.0,1.4,4.2,0.342,0.286,0.423,0.426,0.667,0.3,1.4,1.7,2.3,0.5,0.1,1.5,1.0,4.0
98,2023,4923,Dalano Banton,PG,23.0,TOR,31,2.0,9.0,1.8,4.2,0.423,0.294,0.506,0.481,0.708,0.4,1.1,1.5,1.2,0.4,0.4,0.6,1.1,4.6
99,2023,5039,Dalen Terry,SG,20.0,CHI,38,0.0,5.6,0.8,1.9,0.444,0.259,0.556,0.493,0.667,0.3,0.7,1.0,0.6,0.3,0.1,0.2,0.6,2.2
100,2023,4387,Damian Jones,C,27.0,TOT,41,1.0,11.6,1.3,2.1,0.64,0.588,0.652,0.698,0.759,1.0,2.0,3.0,0.4,0.2,0.5,0.6,1.3,3.5
103,2023,4077,Damian Lillard,PG,32.0,POR,58,58.0,36.3,9.6,20.7,0.463,0.371,0.574,0.564,0.914,0.8,4.0,4.8,7.3,0.9,0.3,3.3,1.9,32.2
104,2023,4484,Damion Lee,SG,30.0,PHO,74,5.0,20.4,2.7,6.1,0.442,0.445,0.439,0.564,0.904,0.5,2.5,3.0,1.3,0.4,0.1,1.1,1.6,8.2
105,2023,4705,Daniel Gafford,C,24.0,WAS,78,47.0,20.6,3.7,5.1,0.732,1000.0,0.732,0.732,0.679,2.1,3.5,5.6,1.1,0.4,1.3,1.1,2.4,9.0
106,2023,4487,Daniel Theis,C,30.0,IND,7,1.0,15.6,3.0,6.3,0.477,0.182,0.576,0.5,0.417,1.0,2.1,3.1,1.3,0.3,0.9,0.4,1.0,7.0
107,2023,3867,Danny Green,SG,35.0,TOT,11,0.0,12.5,2.0,4.5,0.449,0.432,0.5,0.612,1.0,0.3,1.0,1.3,0.5,0.5,0.3,0.9,1.5,5.5
110,2023,4389,Danuel House Jr.,SF,29.0,PHI,56,5.0,14.4,1.7,3.5,0.472,0.336,0.644,0.566,0.75,0.2,1.5,1.7,0.8,0.3,0.2,0.5,1.2,4.8
111,2023,4390,Dario Šarić,PF,28.0,TOT,57,12.0,14.1,2.2,4.9,0.458,0.391,0.506,0.54,0.829,0.9,2.7,3.6,1.3,0.4,0.1,1.0,1.7,6.4
114,2023,4707,Darius Bazley,PF,22.0,TOT,43,1.0,14.3,1.9,4.3,0.454,0.377,0.485,0.508,0.543,0.8,2.4,3.2,0.9,0.5,0.8,0.6,1.0,5.2
117,2023,5040,Darius Days,PF,23.0,HOU,4,0.0,6.3,1.3,3.0,0.417,0.3,1.0,0.542,1.0,0.3,1.3,1.5,0.3,0.0,0.3,0.0,0.5,3.8
118,2023,4708,Darius Garland,PG,23.0,CLE,69,69.0,35.5,7.6,16.4,0.462,0.41,0.492,0.537,0.863,0.4,2.3,2.7,7.8,1.2,0.1,2.9,2.1,21.6
119,2023,4924,David Duke Jr.,SG,23.0,BRK,23,0.0,9.9,1.6,3.4,0.462,0.083,0.53,0.468,0.706,0.5,0.8,1.3,0.9,0.4,0.0,0.8,1.3,3.7
120,2023,5041,David Roddy,PF,21.0,MEM,70,4.0,18.0,2.6,6.0,0.429,0.307,0.553,0.506,0.631,0.7,2.0,2.8,0.8,0.4,0.3,0.8,1.5,6.7
121,2023,4926,Davion Mitchell,PG,24.0,SAC,80,9.0,18.1,2.3,5.0,0.454,0.32,0.584,0.533,0.806,0.2,1.1,1.3,2.3,0.6,0.2,0.8,1.4,5.6
122,2023,4392,Dāvis Bertāns,PF,30.0,DAL,45,1.0,10.9,1.5,3.6,0.431,0.39,0.737,0.603,0.867,0.2,1.0,1.2,0.5,0.2,0.2,0.2,1.2,4.6
123,2023,4488,Davon Reed,SG,27.0,TOT,43,1.0,8.0,0.7,2.0,0.333,0.37,0.289,0.435,0.667,0.2,1.1,1.4,0.5,0.3,0.1,0.5,0.9,2.1
126,2023,4927,Day'Ron Sharpe,C,21.0,BRK,48,3.0,11.5,1.9,3.6,0.544,0.545,0.544,0.561,0.636,2.1,2.1,4.2,0.8,0.3,0.7,0.9,1.9,4.7
127,2023,4489,De'Aaron Fox,PG,25.0,SAC,73,73.0,33.4,9.3,18.2,0.512,0.324,0.584,0.557,0.78,0.5,3.6,4.2,6.1,1.1,0.3,2.5,2.4,25.0
128,2023,4709,De'Andre Hunter,SF,25.0,ATL,67,67.0,31.7,5.7,12.3,0.461,0.35,0.521,0.522,0.826,0.7,3.6,4.2,1.4,0.5,0.3,1.2,3.0,15.4
129,2023,4602,De'Anthony Melton,PG,24.0,PHI,77,58.0,27.9,3.6,8.5,0.425,0.39,0.484,0.546,0.793,0.9,3.2,4.1,2.6,1.6,0.5,1.3,2.5,10.1
130,2023,4710,Dean Wade,PF,26.0,CLE,44,13.0,20.3,1.7,4.0,0.412,0.354,0.56,0.54,0.652,0.5,3.0,3.4,0.8,0.6,0.5,0.4,2.0,4.7
131,2023,4603,Deandre Ayton,C,24.0,PHO,67,67.0,30.4,7.8,13.2,0.589,0.292,0.597,0.592,0.76,2.6,7.4,10.0,1.7,0.6,0.8,1.8,2.8,18.0
132,2023,3810,DeAndre Jordan,C,34.0,DEN,39,8.0,15.0,2.3,2.9,0.765,1.0,0.763,0.77,0.458,1.3,3.8,5.2,0.9,0.3,0.6,1.2,1.8,5.1
133,2023,4394,Dejounte Murray,SG,26.0,ATL,74,74.0,36.4,8.3,17.8,0.464,0.344,0.514,0.514,0.832,0.7,4.5,5.3,6.1,1.5,0.3,2.2,1.4,20.5
134,2023,4320,Delon Wright,PG,30.0,WAS,50,14.0,24.4,2.8,5.8,0.474,0.345,0.564,0.545,0.867,1.2,2.4,3.6,3.9,1.8,0.3,0.9,1.2,7.4
135,2023,3872,DeMar DeRozan,SF,33.0,CHI,74,74.0,36.2,8.9,17.6,0.504,0.324,0.526,0.522,0.872,0.5,4.2,4.6,5.1,1.1,0.5,2.1,2.5,24.5
136,2023,4823,Deni Avdija,SF,22.0,WAS,76,40.0,26.6,3.3,7.6,0.437,0.297,0.53,0.497,0.739,1.0,5.4,6.4,2.8,0.9,0.4,1.6,2.8,9.2
137,2023,4157,Dennis Schröder,PG,29.0,LAL,66,50.0,30.1,4.1,9.8,0.415,0.329,0.461,0.472,0.857,0.3,2.2,2.5,4.5,0.8,0.2,1.7,2.2,12.6
138,2023,4490,Dennis Smith Jr.,PG,25.0,CHO,54,15.0,25.7,3.4,8.4,0.412,0.216,0.475,0.438,0.736,0.5,2.6,3.1,4.8,1.4,0.5,1.5,2.3,8.8
139,2023,4605,Deonte Burton,SG,29.0,SAC,2,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2023,5042,Dereon Seabron,SG,22.0,NOP,5,0.0,2.4,0.4,1.0,0.4,1000.0,0.4,0.4,1000.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8
141,2023,4397,Derrick Jones Jr.,SF,25.0,CHI,64,0.0,14.0,1.8,3.6,0.5,0.338,0.587,0.559,0.738,0.9,1.5,2.4,0.5,0.5,0.6,0.4,1.3,5.0
142,2023,3812,Derrick Rose,PG,34.0,NYK,27,0.0,12.5,2.3,5.9,0.384,0.302,0.438,0.443,0.917,0.3,1.2,1.5,1.7,0.3,0.2,0.8,0.7,5.6
143,2023,4492,Derrick White,SG,28.0,BOS,82,70.0,28.3,4.3,9.2,0.462,0.381,0.548,0.56,0.875,0.6,2.9,3.6,3.9,0.7,0.9,1.2,2.2,12.4
144,2023,4824,Desmond Bane,SG,24.0,MEM,58,58.0,31.7,7.8,16.2,0.479,0.408,0.534,0.568,0.883,0.7,4.3,5.0,4.4,1.0,0.4,2.2,2.6,21.5
145,2023,4321,Devin Booker,SG,26.0,PHO,53,53.0,34.6,9.9,20.1,0.494,0.351,0.554,0.546,0.855,0.9,3.7,4.5,5.5,1.0,0.3,2.7,3.0,27.8
146,2023,4826,Devin Vassell,SG,22.0,SAS,38,32.0,31.0,6.9,15.7,0.439,0.387,0.48,0.525,0.78,0.2,3.7,3.9,3.6,1.1,0.4,1.5,1.5,18.5
147,2023,4827,Devon Dotson,PG,23.0,WAS,6,0.0,8.8,0.2,1.7,0.1,0.25,0.0,0.15,1000.0,1.0,0.7,1.7,1.3,0.8,0.0,0.5,1.5,0.5
148,2023,4607,Devonte' Graham,PG,27.0,TOT,73,8.0,18.3,2.2,5.9,0.374,0.352,0.452,0.512,0.748,0.3,1.4,1.7,2.7,0.6,0.2,0.7,1.1,7.4
151,2023,4158,Dewayne Dedmon,C,33.0,TOT,38,1.0,11.2,2.0,4.0,0.51,0.308,0.58,0.55,0.673,0.9,2.6,3.5,0.7,0.2,0.5,0.7,2.0,5.2
154,2023,4494,Dillon Brooks,SF,27.0,MEM,73,73.0,30.3,5.4,13.6,0.396,0.326,0.451,0.468,0.779,0.6,2.7,3.3,2.6,0.9,0.2,1.4,3.3,14.3
155,2023,4400,Domantas Sabonis,C,26.0,SAC,79,79.0,34.6,7.3,11.9,0.615,0.373,0.639,0.632,0.742,3.2,9.1,12.3,7.3,0.8,0.5,2.9,3.5,19.1
156,2023,5043,Dominick Barlow,SF,19.0,SAS,28,0.0,14.6,1.6,3.1,0.535,0.0,0.561,0.535,0.72,1.6,2.0,3.6,0.9,0.4,0.7,0.5,2.0,3.9
157,2023,4495,Donovan Mitchell,SG,26.0,CLE,68,68.0,35.8,10.0,20.6,0.484,0.386,0.566,0.572,0.867,0.9,3.3,4.3,4.4,1.5,0.4,2.6,2.5,28.3
158,2023,5044,Donovan Williams,SG,21.0,ATL,2,0.0,2.0,1.0,2.5,0.4,0.0,0.667,0.4,1000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
159,2023,4608,Donte DiVincenzo,SG,26.0,GSW,72,36.0,26.3,3.3,7.5,0.435,0.397,0.525,0.574,0.817,1.1,3.4,4.5,3.5,1.3,0.1,1.6,1.8,9.4
160,2023,4401,Dorian Finney-Smith,PF,29.0,TOT,66,66.0,30.4,3.0,7.6,0.391,0.337,0.503,0.505,0.763,1.7,3.1,4.8,1.5,0.8,0.5,0.9,2.2,8.3
163,2023,4237,Doug McDermott,SF,31.0,SAS,64,0.0,20.5,3.7,8.2,0.457,0.413,0.516,0.575,0.757,0.4,1.8,2.2,1.4,0.2,0.1,0.9,1.8,10.2
